지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균현지기압(hPa),평균해면기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),최심적설(cm),최심신적설(cm)
137,상주,2016-04,14.7,21.8,8.4,29.5,3.5,20160426,20160401,1002.2,1013.6,56,164.4,1.7,,209,,
137,상주,2016-05,19.8,27.3,12.7,32.1,8.4,20160518,20160508,1000.4,1011.6,53,52.8,1.6,,280.8,,
137,상주,2016-06,23.7,29.5,18.8,33.8,11.3,20160623,20160602,996.7,1007.6,64,47,1.2,,204.2,,
137,상주,2016-07,25.9,31.2,22,35.9,19.3,20160731,20160719,997.3,1008.1,76,313.6,1,,165.6,,
137,상주,2016-08,27.1,33.6,22.3,37.2,15.6,20160808,20160827,995,1005.8,68,116.3,1.1,,249.6,,
137,상주,2016-09,21.3,26.4,17.8,31.9,10.4,20160904,20160921,1002.6,1013.7,81,162,.7,,113.2,,
137,상주,2016-10,15.3,20.8,11.5,28.8,3.6,20161003,20161031,1008,1019.4,77,106.2,1,,114.4,,
137,상주,2016-11,7.1,12.8,2.1,20.9,-4.8,20161105,20161126,1011.4,1023.2,64,22.9,1.4,,159.2,,
137,상주,2016-12,2.5,7.3,-1.7,14.4,-6.4,20161222,20161216,1012.6,1024.7,60,46.4,1.9,,149.6,,
137,상주,2017-01,.1,5.1,-4.5,13.5,-9.8,20170108,20170123,1012.8,1025,53,10.2,2.3,,195.4,,
137,상주,2017-02,1.7,7.6,-3.4,16.2,-7.2,20170216,20170211,1010.7,1022.8,48,33.5,2.5,,208.5,,
137,상주,2017-03,7.3,13.7,1.4,20.7,-3,20170330,20170308,1007.4,1019.2,46,20.2,2,,229.9,,
137,상주,2017-04,15,21.9,8.4,30.8,2.3,20170430,20170402,1001.4,1012.7,48,60.8,2,,245.3,,
137,상주,2017-05,20.2,27.4,13.6,34,7.8,20170529,20170502,1000.8,1011.9,49,20.2,1.8,,282.4,,
137,상주,2017-06,23.4,30.5,17.3,36.6,11.7,20170623,20170611,997.3,1008.3,54,63.4,1.5,,261,,
137,상주,2017-07,26.5,31.2,23.1,35.3,17.9,20170721,20170727,997,1007.9,81,404.8,1,,138.6,,
137,상주,2017-08,25.2,30.1,21.6,35.7,15.1,20170806,20170831,997,1007.9,79,158.4,1,,187.3,,
137,상주,2017-09,20.1,26.5,14.7,29.7,7.1,20170908,20170930,1002.1,1013.2,73,102.7,1,,207,,
137,상주,2017-10,14.9,21,10.2,27.7,.1,20171009,20171031,1009.4,1020.8,73,54.6,1,,155.5,,
137,상주,2017-11,6.4,12.6,.8,21.7,-5.4,20171107,20171125,1010.8,1022.7,55,4.1,1.7,,204,,
137,상주,2017-12,-.7,4.5,-5.2,11.1,-11.2,20171223,20171214,1013.3,1025.6,50,20.4,2.4,,193.3,,
137,상주,2018-01,-2.3,2.6,-6.5,10.6,-14.9,20180115,20180125,1011.6,1023.9,51,24,2.4,,191.9,,
137,상주,2018-02,0,6.2,-5.5,15.3,-13.2,20180227,20180207,1011,1023.1,39,36.9,2.3,,198.4,,
137,상주,2018-03,8.5,15.2,2.5,25,-4.9,20180314,20180302,1008.6,1020.3,59,123.1,2,,198.1,,
137,상주,2018-04,14.3,21.1,7.4,32,.7,20180421,20180408,1004.2,1015.6,52,141.4,1.9,,236.6,,
137,상주,2018-05,18.7,24.8,12.9,32.2,6.3,20180515,20180509,1000.3,1011.5,65,105.1,1.4,,211.9,,
137,상주,2018-06,23.3,29.2,18.2,35.2,12.8,20180624,20180616,997,1007.9,61,76.9,1.3,,205.2,,
137,상주,2018-07,27.3,32.5,23,38,15.7,20180727,20180707,997.9,1008.7,73,131.3,1,,245.8,,
137,상주,2018-08,27.5,33.5,22.9,38.5,16.6,20180815,20180818,996.8,1007.6,70,342.8,1.1,6.2,210.3,,
137,상주,2018-09,20,25.2,15.5,29.6,8,20180904,20180925,1002.5,1013.7,77,133.8,1,6.2,158.9,,
137,상주,2018-10,12.5,19.1,7.2,25.5,2.2,20181004,20181031,1007.3,1018.9,71,180.3,1.3,4.3,202.8,,
137,상주,2018-11,7.3,13.9,1.9,21.1,-3.3,20181104,20181124,1011.9,1023.7,67,29.8,1,4.4,156.1,,
137,상주,2018-12,.4,5.6,-4.1,14,-12.8,20181204,20181231,1014.9,1027.1,53,31.8,2,4.2,185.1,,
137,상주,2019-01,.6,5.7,-4.2,10.3,-8.7,20190130,20190109,1013.5,1025.7,46,2.5,2.4,3.5,206.9,,
137,상주,2019-02,2.4,8.1,-2.6,15.1,-6.6,20190224,20190210,1012,1024,52,37.8,1.9,5.2,188.4,,
137,상주,2019-03,7.7,14.6,1.5,23.6,-2.7,20190327,20190314,1005.4,1017.2,55,26.8,2,4.8,216.9,,
137,상주,2019-04,12.5,18.9,6.3,27.7,-2.9,20190422,20190402,1003.7,1015.2,58,112.2,1.6,5.4,201.4,,
137,상주,2019-05,19.6,26.6,12.2,33.2,4.4,20190524,20190507,1000.6,1011.8,54,46.3,1.5,3.8,294.9,,
137,상주,2019-06,22,27.8,16.8,33.4,12.5,20190605,20190612,996.1,1007.1,73,109.5,1,5.4,224.9,,
137,상주,2019-07,24.8,29.2,21.2,33.7,15.5,20190730,20190709,995.7,1006.6,82,221.2,1,6.8,128.6,,
137,상주,2019-08,26.1,31,22,35.2,17.2,20190805,20190831,996.3,1007.2,80,106.7,1,5.9,198.8,,
137,상주,2019-09,21.1,26,17.3,31.2,11.3,20190910,20190925,1004.1,1015.3,86,159.5,.8,6.8,124.8,,
137,상주,2019-10,15,21.1,10,28.2,2.2,20191004,20191028,1007.7,1019.2,79,178.4,1,5.3,175.3,,
137,상주,2019-11,7.9,14.3,2.3,22.5,-5,20191101,20191121,1011.1,1022.9,70,34.2,1.2,4.5,171.1,,
138,포항,2015-11,12.2,15.4,9.4,22.4,0,20151105,20151127,1022.6,1022.9,74,133.3,2.6,6.8,100.3,,
138,포항,2015-12,6.3,10.1,3,15.5,-4,20151209,20151228,1023.7,1024,59,40.8,2.5,4.4,151.6,,
138,포항,2016-01,1.5,5.7,-2.1,16,-12.3,20160103,20160124,1022.7,1023,48,47.2,2.9,3.4,202.1,,
138,포항,2016-02,4.2,8.8,0,18,-5.3,20160213,20160202,1022.6,1022.9,47,14.4,2.7,3.7,213.3,.1,.1
138,포항,2016-03,9.1,13.6,4.9,22.7,-4.7,20160330,20160301,1020.7,1021,56,69.8,2.5,4.8,199.8,,
138,포항,2016-04,14.9,19.2,10.8,27.3,5,20160422,20160412,1013.6,1013.9,62,155.2,2.9,5.5,201.5,,
138,포항,2016-05,19.8,24.6,15.2,31,10.9,20160531,20160514,1011.4,1011.7,61,39.4,2.8,4.3,284.2,,
138,포항,2016-06,22.8,26.3,19.8,32.7,14.2,20160630,20160602,1007.9,1008.2,74,52.5,2.4,6.3,178.1,,
138,포항,2016-07,25.9,29.4,23.1,36.5,18.6,20160729,20160707,1008.4,1008.7,81,113.2,2.3,7,183.7,,
138,포항,2016-08,27.5,31,24.5,39.3,17.5,20160813,20160829,1005.8,1006.1,75,181.5,2.7,4,278.4,,
138,포항,2016-09,22.4,24.8,20.1,32,17,20160901,20160930,1013.6,1013.9,83,522.3,2.4,7.8,108.7,,
138,포항,2016-10,17.7,20.9,14.9,28.2,8.1,20161003,20161030,1018.7,1019,76,257.7,2.5,6.3,142.9,,
138,포항,2016-11,10.5,14.9,6.6,21,-.5,20161105,20161124,1021.7,1022,62,20.9,2.4,4.5,175.2,,
138,포항,2016-12,6.2,10.6,2.1,18.6,-4.5,20161222,20161216,1022.7,1023,55,41.3,2.6,3.8,185.2,,
138,포항,2017-01,2.9,7.3,-1.1,12.9,-8,20170102,20170115,1023,1023.3,48,7.4,2.9,3,220.7,1.3,1.3
138,포항,2017-02,4.6,9.5,-.2,17.8,-5.9,20170216,20170211,1020.8,1021.1,46,27.8,2.9,3.1,225.2,,
138,포항,2017-03,8.6,13.2,4.3,19.4,-1.9,20170312,20170308,1018.4,1018.7,54,13.4,2.8,4.6,242.8,,
138,포항,2017-04,16.1,21.2,11.7,31.3,3.6,20170430,20170402,1012.2,1012.5,55,79.6,2.8,4.4,250,,
138,포항,2017-05,20.6,25.9,15.8,32.5,10,20170530,20170502,1011.5,1011.8,58,19.8,2.6,4.4,286.6,,
138,포항,2017-06,21.9,26.1,18.4,34.5,13.9,20170630,20170604,1008.7,1009,71,12.8,2.6,4.8,283.9,,
138,포항,2017-07,27.4,31.5,24.4,38.6,20.9,20170713,20170727,1007.7,1008,77,74.2,2.4,6.6,169.9,,
138,포항,2017-08,26.1,28.8,23.6,35.5,18.2,20170824,20170831,1007.8,1008.1,80,209,2.4,6.4,204.2,,
138,포항,2017-09,22.1,25.7,18.5,31.1,12.7,20170909,20170930,1012.7,1013,71,138.2,2.6,5,220.5,,
138,포항,2017-10,17.5,20.9,14.3,29.3,6.1,20171009,20171031,1020,1020.3,70,81.5,2.7,6.1,154.2,,
138,포항,2017-11,10,15.1,5.4,23,-1.7,20171108,20171125,1021.1,1021.4,48,.1,2.5,2.8,250.1,,
138,포항,2017-12,2.2,7,-2,13.7,-8,20171203,20171212,1023.6,1023.9,45,10.5,2.9,1.9,247.1,,
138,포항,2018-01,.6,5.2,-3.2,13.3,-12.9,20180115,20180126,1021.8,1022.1,49,20,2.8,3.1,223.9,.1,.1
138,포항,2018-02,2.5,7.5,-2,15.3,-10.3,20180227,20180207,1021.6,1021.9,46,33.5,2.7,3.4,224.5,.2,.2
138,포항,2018-03,10.2,14.9,5.5,25.9,-2.2,20180328,20180302,1019.6,1020.1,62,153.7,3.3,4.6,222.1,,
138,포항,2018-04,15.5,20.7,10.6,33,2.8,20180421,20180408,1015.1,1015.6,57,106.5,3.2,4.1,259.6,,
138,포항,2018-05,18.7,22.6,15.1,32.6,9.9,20180517,20180504,1011.6,1012.1,73,71.6,3.1,6,222.9,,
138,포항,2018-06,23.3,27.2,19.7,34.6,14.4,20180624,20180617,1007.9,1008.4,69,89.1,2.7,6.3,218.7,,
138,포항,2018-07,27.3,30.9,24.2,37.2,17.6,20180722,20180707,1008.8,1009.2,78,164.1,2.7,5.1,257.1,,
138,포항,2018-08,27.7,30.8,24.8,39.4,19.5,20180804,20180819,1007.9,1008.3,74,175.4,2.7,6.1,223.9,,
138,포항,2018-09,21.9,24.8,19.3,30.6,13.5,20180905,20180925,1013.2,1013.7,74,160,2.6,7.4,127.9,,
138,포항,2018-10,15.5,19.8,11.7,26.3,6,20181007,20181031,1017.8,1018.3,67,261.6,2.6,3.7,238.5,,
138,포항,2018-11,10.9,15.6,6.9,21.6,.6,20181104,20181124,1022.6,1023.1,62,17.7,2.1,3.5,197.7,,
138,포항,2018-12,4,8.5,.1,19.7,-8.3,20181203,20181228,1025.1,1025.6,52,31.1,2.6,4.2,178.6,,
138,포항,2019-01,3.6,8.7,-.5,13.5,-5.1,20190130,20190116,1023.5,1024,43,17.7,2.8,3,230,,
138,포항,2019-02,5.5,10.1,1.5,16.2,-4,20190224,20190201,1022.4,1022.9,53,22.7,2.5,5.1,193.2,,
138,포항,2019-03,10.3,15.2,5.5,24.1,.3,20190327,20190313,1015.9,1016.4,55,27.6,2.8,4.7,246.7,,
138,포항,2019-04,13.5,18.4,9.2,27,2.2,20190418,20190401,1014.8,1015.3,60,95.4,2.7,5.5,215.2,,
138,포항,2019-05,20.8,26,15.9,35.1,8.4,20190524,20190507,1011.3,1011.8,53,14.7,2.7,4.4,298.9,,
138,포항,2019-06,21.6,25.1,18.4,32.4,14.6,20190604,20190613,1007.3,1007.8,75,190.1,2.3,6.1,229.5,,
138,포항,2019-07,26,29.1,23.6,36.5,19.9,20190731,20190702,1006.5,1007,78,94.9,2.7,7.1,178.7,,
138,포항,2019-08,27,30.3,24.3,36.1,21,20190801,20190831,1006.9,1007.3,80,231.7,2.2,5.7,230.2,,
138,포항,2019-09,23,25.9,20.4,31.4,13.9,20190910,20190925,1015,1015.5,81,273.6,2.4,7.3,135.4,,
138,포항,2019-10,18,21.7,14.5,27.9,7.3,20191003,20191028,1018.1,1018.6,72,381.9,2.9,5.5,205.5,,
138,포항,2019-11,11.6,16.6,7.4,21.8,1.5,20191124,20191120,1021.4,1021.9,64,47.2,2.4,4.4,177.5,,
140,군산,2015-11,10.6,13.9,7.6,20.1,-1.5,20151106,20151127,1020.1,1022.9,87,150.1,1.5,,78.7,,
140,군산,2015-12,4.1,8,.5,13.4,-5.3,20151209,20151229,1022.6,1025.6,80,43.3,1.8,,138.8,,
140,군산,2016-01,-.5,3.1,-3.9,12.7,-13.8,20160102,20160124,1022.6,1025.6,79,42.4,1.8,,130.3,,
140,군산,2016-02,2.2,6.6,-2.3,20.5,-8.2,20160213,20160202,1022.1,1025,73,46.1,2.7,,181.3,,
140,군산,2016-03,6.6,12.3,1.6,22.4,-5.6,20160331,20160301,1019.1,1022,73,24.1,2.1,,234.1,,
140,군산,2016-04,13,19.1,8.4,24,4.2,20160426,20160405,1011.1,1013.9,80,166.6,2.3,,206.4,,
140,군산,2016-05,18.2,23.9,13.2,29.6,8.6,20160523,20160508,1009.4,1012.1,80,102.9,2.4,,272.3,,
140,군산,2016-06,22.2,26.5,18.9,29.2,15.2,20160622,20160605,1005.4,1008,90,37.4,2,,203.6,,
140,군산,2016-07,26,30,22.9,34,19.3,20160729,20160718,1005.3,1007.9,93,327.2,2.1,,202.7,,
140,군산,2016-08,27.1,31.5,23.5,34.9,15.9,20160820,20160829,1003.3,1005.9,89,10,2.1,,268.4,,
140,군산,2016-09,22.3,27,18.9,32.5,14.7,20160901,20160923,1010.4,1013,87,192.1,1.6,,169.8,,
140,군산,2016-10,16.2,20.9,12.6,29.5,3.8,20161004,20161030,1016.2,1018.9,83,112.3,1.7,,142.3,,
140,군산,2016-11,8.4,13.4,4,21.8,-2.6,20161114,20161129,1020.4,1023.2,76,31.9,1.9,,173.2,,
140,군산,2016-12,3.6,8.4,-.7,16.4,-7,20161222,20161228,1022.3,1025.2,77,51.4,2.2,,167.3,,
140,군산,2017-01,.5,5.5,-3.9,12.3,-10,20170106,20170115,1022.9,1025.9,76,16.9,2.2,,183.4,,
140,군산,2017-02,1.5,6.5,-3.5,15.4,-7.4,20170216,20170202,1020.9,1023.9,72,36.8,2.6,,204.8,,
140,군산,2017-03,5.7,11.8,.5,17.3,-3.3,20170319,20170303,1017.4,1020.3,73,12.8,2.3,,247.1,,
140,군산,2017-04,12.9,18.6,8,26.2,.8,20170416,20170402,1011,1013.8,77,61.6,2.6,,250.8,,
140,군산,2017-05,17.9,23.7,12.9,28.5,10.2,20170528,20170507,1010.4,1013.1,80,39.3,2.3,,280.3,,
140,군산,2017-06,21.9,27.5,17.3,31.2,11.7,20170616,20170604,1006.3,1008.9,70,37,2.3,,246,,
140,군산,2017-07,26.6,30.3,24.1,33.1,21.9,20170721,20170701,1005.2,1007.8,87,221.1,2.4,,124.3,,
140,군산,2017-08,25.8,29.9,22.5,36.2,14.9,20170805,20170831,1004.7,1007.3,84,164.7,2,,211.4,,
140,군산,2017-09,21,26.1,16.8,29.6,10.1,20170926,20170930,1010.3,1013,80,90.2,1.7,,224.7,,
140,군산,2017-10,15.8,20.9,11.6,26.5,2.1,20171009,20171031,1017.8,1020.5,75,28,1.6,,195.7,,
140,군산,2017-11,7.2,12.4,2.4,21.5,-3.2,20171107,20171119,1020.6,1023.5,71,19.1,2.2,,203.1,,
140,군산,2017-12,.9,5.4,-3.2,13.1,-10,20171203,20171214,1023.4,1026.4,71,46.9,2.2,,178.5,,
140,군산,2018-01,-1.8,2.7,-5.8,9.3,-15,20180122,20180127,1021.9,1024.8,72,27.4,2,,176.8,,
140,군산,2018-02,-.1,5,-4.7,12.3,-13.6,20180227,20180207,1021.2,1024.1,62,33.5,2.5,,194.1,,
140,군산,2018-03,7.8,13.7,2.7,23.7,-5.1,20180314,20180302,1017.5,1020.3,81,96.3,2.1,,197.8,,
140,군산,2018-04,12.6,18.1,7.5,24.9,.1,20180430,20180408,1013.2,1016,75,122,2.6,,225.2,,
140,군산,2018-05,17.7,22.7,13.3,28.6,9.9,20180515,20180505,1009,1011.7,78,139.6,2.5,,203.8,,
140,군산,2018-06,22,26.9,18.2,32.8,14.8,20180625,20180602,1005.4,1008,80,101.1,2.1,,229.2,,
140,군산,2018-07,26.9,31.2,23.4,35.7,19.3,20180729,20180708,1005.9,1008.5,81,316.3,1.9,,285.7,,
140,군산,2018-08,27.7,32.2,24.1,37.1,19,20180802,20180826,1004.5,1007.1,79,495.9,2.2,5.7,245.5,,
140,군산,2018-09,21.2,25.7,17.5,30.6,11,20180903,20180925,1010.4,1013.1,77,77.5,1.5,5.4,202.1,,
140,군산,2018-10,13.6,18.9,9.2,25.5,4.7,20181004,20181031,1016.3,1019.1,76,138.1,1.9,4.1,235.1,,
140,군산,2018-11,8.7,14,4.3,18.3,.4,20181103,20181123,1020.9,1023.7,77,52,1.1,4.3,186.3,,
140,군산,2018-12,1.9,6.1,-2,16.1,-9.9,20181203,20181229,1024.7,1027.7,65,37.4,1.7,5.4,185.3,,
140,군산,2019-01,.3,5,-4.2,8.5,-8.1,20190122,20190116,1024,1026.9,70,6.7,1.5,4,200.3,,
140,군산,2019-02,2,6.8,-2.4,13.8,-6.8,20190223,20190208,1021.8,1024.8,70,35.7,1.7,5.8,173.8,,
140,군산,2019-03,6.8,12.2,2,19.5,-2.2,20190327,20190302,1015.3,1018.2,74,33.6,2.7,5.2,220,,
140,군산,2019-04,11.6,17,6.8,25.8,-.4,20190422,20190402,1012.7,1015.5,74,78.8,1.9,5.3,198.8,,
140,군산,2019-05,17.5,23.6,12.1,30,5.4,20190526,20190507,1009.8,1012.6,69,44.3,2.2,4.4,294.9,,
140,군산,2019-06,20.8,25.4,17.1,30.7,13,20190625,20190601,1004.7,1007.4,81,74.8,1.9,5.1,232.6,,
140,군산,2019-07,25,29,22,34,18.4,20190706,20190702,1003.5,1006.2,83,198.1,2.1,6.6,180.8,,
140,군산,2019-08,26.5,30.9,23.1,34.9,18.7,20190810,20190831,1004.2,1006.9,81,104.5,1.9,5.7,248.7,,
140,군산,2019-09,22,26.4,18.6,30.5,11.9,20190910,20190919,1011.4,1014.1,83,185.2,1.7,6.7,147.3,,
140,군산,2019-10,16.3,21.4,12,26.3,5.6,20191004,20191028,1016,1018.7,76,98.4,1.7,5.2,219.6,,
140,군산,2019-11,9.6,15,4.5,20.5,-1.6,20191102,20191129,1019.7,1022.6,72,114.7,,4.6,190.6,,
143,대구,2015-11,11,15,7.6,21.8,-.3,20151105,20151127,1016.5,1022.4,80,70.9,1.9,7,93,,
143,대구,2015-12,4.5,9,.5,13.5,-5.6,20151208,20151230,1018,1024.1,69,33.5,1.9,4.4,160,,
143,대구,2016-01,-.2,4.3,-4.2,13.9,-13,20160103,20160124,1017.3,1023.5,58,23.8,2.1,3.7,195.2,5.9,5.2
143,대구,2016-02,3.1,8.3,-1.6,15.9,-6.1,20160213,20160203,1016.9,1023.1,52,15.5,2.4,3.6,206,,
143,대구,2016-03,8.8,14.5,3.5,22.4,-4.6,20160330,20160301,1014.5,1020.5,55,67.5,2.2,4.5,205.4,,
143,대구,2016-04,14.9,21,9.5,27.2,4,20160422,20160412,1007.3,1013.1,61,151,2.5,5.2,198.4,,
143,대구,2016-05,20,26.7,13.6,32.3,8.2,20160530,20160517,1005.4,1011.1,59,65,2.3,4.3,275.1,,
143,대구,2016-06,23.4,28.3,19.1,33.5,12.3,20160618,20160602,1001.7,1007.3,67,45.7,2.2,6.2,182.3,,
143,대구,2016-07,26.4,31.5,22.6,36.1,19.4,20160727,20160707,1002.1,1007.7,73,307.3,2,7,173.4,,
143,대구,2016-08,27.6,33.2,23.2,38.1,16.9,20160813,20160830,999.7,1005.2,65,81.2,2.3,4.2,263.1,,
143,대구,2016-09,21.9,25.9,18.7,32.2,13.1,20160901,20160921,1007.3,1013,79,306.5,1.6,7.8,98.1,,
143,대구,2016-10,16.6,21,13.1,27.6,5.7,20161003,20161030,1012.6,1018.5,75,111.5,1.7,6.4,127.9,,
143,대구,2016-11,8.8,14,4.1,20.4,-3,20161114,20161126,1016.1,1022.1,62,11.3,1.9,4.1,175.2,,
143,대구,2016-12,4,8.7,-.6,16.6,-5.1,20161222,20161228,1017.3,1023.4,58,41,2.1,4.1,177.2,,
143,대구,2017-01,1.1,6.3,-3.7,13,-9,20170108,20170125,1017.5,1023.7,52,2.5,2.5,2.8,214.2,2,2
143,대구,2017-02,3.2,8.8,-2.2,17.1,-6.2,20170216,20170211,1015.4,1021.6,46,25.7,2.8,3,223.5,,
143,대구,2017-03,7.9,13.9,2.4,20.2,-2.5,20170330,20170308,1012.4,1018.4,50,38.4,2.3,4.2,235.4,,
143,대구,2017-04,15.7,22,9.6,31.1,2.1,20170430,20170402,1006.3,1012.6,52,53,2.3,4.2,241.3,,
143,대구,2017-05,20.8,27.5,14.5,35.9,8.5,20170529,20170503,1005.6,1011.8,52,33.1,2.3,4,283.6,,
143,대구,2017-06,23.3,30,17.9,36.3,12.2,20170619,20170604,1002.3,1008.4,60,71.5,2.4,5,257.2,,
143,대구,2017-07,28,32.8,24,38.4,19.1,20170722,20170727,1001.8,1007.8,75,105.3,1.9,6.9,139.3,,
143,대구,2017-08,26.4,31.4,22.5,37,15.5,20170806,20170831,1001.6,1007.6,75,171.3,2.2,6.1,205.7,,
143,대구,2017-09,21.5,27,16.4,30.4,9.2,20170909,20170930,1006.7,1012.9,68,97.5,1.8,4.8,216,,
143,대구,2017-10,16.2,21.2,12,29.1,1.7,20171009,20171031,1014,1020.3,71,54.3,1.8,5.8,154.5,,
143,대구,2017-11,7.8,14.2,2.3,22.2,-3.5,20171110,20171125,1015.6,1022.2,53,.1,2,3.1,224.8,.2,.2
143,대구,2017-12,.7,5.8,-4,12.8,-10.2,20171203,20171214,1018.2,1025,46,11,2.6,2.9,226.1,,
143,대구,2018-01,-.9,4,-5.2,13.2,-13.9,20180115,20180127,1016.4,1023.2,49,21.1,2.5,3.9,216.3,1,1
143,대구,2018-02,1.3,7.1,-4.2,15,-10.9,20180214,20180207,1015.8,1022.5,40,25.1,2.5,3.6,209,.3,.3
143,대구,2018-03,9.2,15.6,3.3,25.9,-2.8,20180328,20180302,1013.5,1020,60,98.7,2.3,4.3,219.3,7.5,7.5
143,대구,2018-04,15,21.4,8.9,32,.5,20180421,20180408,1009.1,1015.5,52,113,2.6,4.6,247.6,,
143,대구,2018-05,19.2,24.8,14.2,32,7.2,20180515,20180504,1005.4,1011.6,62,99.7,2.4,6.1,203.8,,
143,대구,2018-06,23.6,28.7,18.7,35.3,13.7,20180625,20180617,1001.9,1008,60,121.1,2.2,6.1,201.5,,
143,대구,2018-07,28.2,33.1,24,39.2,17.6,20180727,20180708,1002.6,1008.6,66,169.6,2.2,5.1,225.4,,
143,대구,2018-08,27.7,32.9,23.7,38.7,18.4,20180804,20180819,1001.7,1007.8,68,334.2,2.4,5.8,219.8,,
143,대구,2018-09,21,25.4,17.2,30.4,10.4,20180905,20180925,1007.2,1013.3,71,109,1.9,6.7,142.6,,
143,대구,2018-10,14.3,20,9.3,25.8,2.8,20181007,20181031,1012,1018.4,63,165.1,1.8,3.6,238.8,,
143,대구,2018-11,8.8,15.2,3.3,21.2,-2.7,20181104,20181124,1016.7,1023.3,63,17.2,1.3,3.5,186.2,,
143,대구,2018-12,2,7,-2.3,16.1,-8.8,20181204,20181228,1019.6,1026.4,50,23.8,2.1,4,185,3.3,3.3
143,대구,2019-01,1.7,7.3,-3.5,12.5,-7.2,20190130,20190127,1018.2,1025,44,9.5,2.3,3,228.9,,
143,대구,2019-02,4,9.1,-.9,15.7,-4.7,20190224,20190212,1016.6,1023.3,47,26.2,2.1,5,193.9,,
143,대구,2019-03,9.4,15.5,3.6,24.2,-1.5,20190327,20190314,1010.1,1016.6,50,20.7,2.4,4.8,235.8,,
143,대구,2019-04,13.5,19.4,8,27.1,.2,20190418,20190402,1008.5,1014.9,52,88,2.2,5.4,188.1,,
143,대구,2019-05,20.7,27.5,13.6,34.5,7.2,20190524,20190507,1005.4,1011.6,47,25.7,2.1,4.4,295.6,,
143,대구,2019-06,22.8,28.5,17.8,35.7,14.5,20190605,20190601,1000.9,1007.1,65,160.8,2.1,5.8,238.9,,
143,대구,2019-07,25.8,30,22.3,36,18.8,20190731,20190709,1000.5,1006.7,76,139.4,1.9,7.4,156.3,,
143,대구,2019-08,27.4,32.2,23.7,36.9,17.9,20190802,20190831,1000.9,1007,74,141.9,1.9,6,198.7,,
143,대구,2019-09,22.6,27,19.1,32.5,12.5,20190910,20190925,1008.7,1014.9,79,185.5,1.7,6.9,137,,
143,대구,2019-10,16.8,22,12.2,28.6,3.9,20191004,20191028,1012.1,1018.6,71,155.2,1.7,5,199.2,,
143,대구,2019-11,9.8,16.3,4.3,23.2,-2.6,20191101,20191121,1015.6,1022.3,66,15.3,1.7,4,185.2,,
146,전주,2015-11,10.9,14.6,7.8,21.4,-2.1,20151106,20151127,1015.3,1022.7,84,102.8,1.4,7.4,73.8,20,18.5
146,전주,2015-12,4.4,8.2,.9,14.1,-4.8,20151213,20151228,1017.7,1025.4,75,58.6,1.6,5.7,131.8,6,6
146,전주,2016-01,-.2,3.4,-3.4,14,-13,20160103,20160124,1017.6,1025.4,72,25.2,1.7,5.8,140.7,15.5,8.8
146,전주,2016-02,2.5,7.2,-1.8,21.9,-7.9,20160213,20160202,1017.1,1024.9,64,31.6,2.4,4.7,183.2,5.4,4.2
146,전주,2016-03,7.6,13.9,2.6,22.9,-6.1,20160331,20160301,1014.2,1021.8,62,67,1.9,4,222.9,,
146,전주,2016-04,14.6,21.3,9.7,26.4,5.2,20160425,20160405,1006.3,1013.6,69,144.2,1.9,5.2,186.1,,
146,전주,2016-05,19.2,25.7,13.6,30.1,9.6,20160518,20160517,1004.8,1011.9,67,84.3,2.1,4.6,277.9,,
146,전주,2016-06,22.8,27.8,19.1,31.3,15.7,20160618,20160605,1000.8,1007.8,80,95.8,1.6,6.4,171.5,,
146,전주,2016-07,26.5,31,23.2,34.5,20.4,20160729,20160719,1000.8,1007.7,83,251.8,1.7,6.6,184.7,,
146,전주,2016-08,27.4,32.3,23.5,36.2,16.2,20160820,20160829,998.8,1005.7,76,35.8,1.7,4.8,227.8,,
146,전주,2016-09,22.6,27.3,19,32.5,13.9,20160901,20160921,1005.7,1012.8,79,145.4,1.4,6.5,139.3,,
146,전주,2016-10,16.5,21.1,12.8,29.8,3.3,20161004,20161030,1011.4,1018.7,78,152.3,1.4,6.7,114.3,,
146,전주,2016-11,8.6,13.5,4.2,21.1,-2.1,20161106,20161129,1015.6,1023.1,69,37.5,1.7,4.4,166,,
146,전주,2016-12,3.8,8.5,-.4,16.9,-6.5,20161222,20161230,1017.4,1025.1,70,46.8,1.8,4.8,155.7,.3,.3
146,전주,2017-01,.8,5.6,-3.4,13.7,-9.7,20170108,20170115,1017.9,1025.7,67,13.4,1.8,4.4,181.9,3.5,3.5
146,전주,2017-02,1.9,7.3,-2.6,15.7,-6.5,20170216,20170202,1016.1,1023.9,62,52.6,2.1,4,200.4,,
146,전주,2017-03,6.5,12.8,1.5,19.3,-3,20170330,20170307,1012.5,1020.1,60,24.1,2,4.2,231.6,3.5,3.5
146,전주,2017-04,14,20.7,8.5,28.7,1.6,20170416,20170402,1006.2,1013.5,63,57.8,2,4.1,247.6,,
146,전주,2017-05,18.8,25.4,13.1,30.3,9.7,20170529,20170515,1005.7,1012.9,64,51.5,1.8,3.7,279.8,,
